Year	Month	Day	Hour	Min	Sec	ALF
2008	2	19	0	0	0	0.30439
2008	2	20	0	0	0	0.29502
2008	2	21	0	0	0	0.28202
2008	2	22	0	0	0	0.27535
2008	2	23	0	0	0	0.27425
2008	2	24	0	0	0	0.28397
2008	2	25	0	0	0	0.2837
2008	2	26	0	0	0	0.28592
2008	2	27	0	0	0	0.28315
2008	2	28	0	0	0	0.28838
2008	2	29	0	0	0	0.29291
2008	3	1	0	0	0	0.34697
2008	3	2	0	0	0	0.3517
2008	3	3	0	0	0	0.35946
2008	3	4	0	0	0	0.36048
2008	3	5	0	0	0	0.35982
2008	3	6	0	0	0	0.35962
2008	3	7	0	0	0	0.35677
2008	3	8	0	0	0	0.35275
2008	3	9	0	0	0	0.34764
2008	3	10	0	0	0	0.34768
2008	3	11	0	0	0	0.35974
2008	3	12	0	0	0	0.37922
2008	3	13	0	0	0	0.38679
2008	3	14	0	0	0	0.39057
2008	3	15	0	0	0	0.40092
2008	3	16	0	0	0	0.41107
2008	3	17	0	0	0	0.3919
2008	3	18	0	0	0	0.38843
2008	3	19	0	0	0	0.38386
2008	3	20	0	0	0	0.37683
2008	3	21	0	0	0	0.37531
2008	3	22	0	0	0	0.36633
2008	3	23	0	0	0	0.3832
2008	3	24	0	0	0	0.40463
2008	3	25	0	0	0	0.39604
2008	3	26	0	0	0	0.38769
2008	3	27	0	0	0	0.38761
2008	3	28	0	0	0	0.38316
2008	3	29	0	0	0	0.38773
2008	3	30	0	0	0	0.38495
2008	3	31	0	0	0	0.3775
2008	4	1	0	0	0	0.34904
2008	4	2	0	0	0	0.32785
2008	4	3	0	0	0	0.32308
2008	4	4	0	0	0	0.32465
2008	4	5	0	0	0	0.32835
2008	4	6	0	0	0	0.32683
2008	4	7	0	0	0	0.34381
2008	4	8	0	0	0	0.3558
2008	4	9	0	0	0	0.35236
2008	4	10	0	0	0	0.36516
2008	4	11	0	0	0	0.36025
2008	4	12	0	0	0	0.38312
2008	4	13	0	0	0	0.42715
2008	4	14	0	0	0	0.55382
2008	4	15	0	0	0	0.65831
2008	4	16	0	0	0	0.72869
2008	4	17	0	0	0	0.81542
2008	4	18	0	0	0	0.86718
2008	4	19	0	0	0	0.88268
2008	4	20	0	0	0	0.84204
2008	4	21	0	0	0	0.83506
2008	4	22	0	0	0	0.81523
2008	4	23	0	0	0	0.78447
2008	4	24	0	0	0	0.77166
2008	4	25	0	0	0	0.75484
2008	4	26	0	0	0	0.73852
2008	4	27	0	0	0	0.75195
2008	4	28	0	0	0	0.7459
2008	4	29	0	0	0	0.9125
2008	4	30	0	0	0	1.0203
2008	5	1	0	0	0	1.1158
2008	5	2	0	0	0	1.1873
2008	5	3	0	0	0	1.2312
2008	5	4	0	0	0	1.2998
2008	5	5	0	0	0	1.4228
2008	5	6	0	0	0	1.7004
2008	5	7	0	0	0	2.0521
2008	5	8	0	0	0	2.3625
2008	5	9	0	0	0	2.4618
2008	5	10	0	0	0	2.4559
2008	5	11	0	0	0	2.3803
2008	5	12	0	0	0	2.3199
2008	5	13	0	0	0	2.2714
2008	5	14	0	0	0	2.2477
2008	5	15	0	0	0	2.2897
2008	5	16	0	0	0	2.5925
2008	5	17	0	0	0	3.27
2008	5	18	0	0	0	4.3128
2008	5	19	0	0	0	5.5357
2008	5	20	0	0	0	6.581
2008	5	21	0	0	0	6.9858
2008	5	22	0	0	0	6.8333
2008	5	23	0	0	0	6.2056
2008	5	24	0	0	0	5.6646
2008	5	25	0	0	0	5.363
2008	5	26	0	0	0	5.2444
2008	5	27	0	0	0	5.1261
2008	5	28	0	0	0	4.8796
2008	5	29	0	0	0	4.739
2008	5	30	0	0	0	4.6924
2008	5	31	0	0	0	4.7781
2008	6	1	0	0	0	4.7205
2008	6	2	0	0	0	4.8326
2008	6	3	0	0	0	4.7692
2008	6	4	0	0	0	4.6676
2008	6	5	0	0	0	4.3922
2008	6	6	0	0	0	4.208
2008	6	7	0	0	0	3.902
2008	6	8	0	0	0	3.6277
2008	6	9	0	0	0	3.4321
2008	6	10	0	0	0	3.3051
2008	6	11	0	0	0	3.152
2008	6	12	0	0	0	3.0826
2008	6	13	0	0	0	3.0365
2008	6	14	0	0	0	3.1118
2008	6	15	0	0	0	3.1766
2008	6	16	0	0	0	3.3691
2008	6	17	0	0	0	3.5316
2008	6	18	0	0	0	3.6863
2008	6	19	0	0	0	3.807
2008	6	20	0	0	0	3.7129
2008	6	21	0	0	0	3.5685
2008	6	22	0	0	0	3.5494
2008	6	23	0	0	0	3.6742
2008	6	24	0	0	0	3.7737
2008	6	25	0	0	0	3.7216
2008	6	26	0	0	0	3.4992
2008	6	27	0	0	0	3.3257
2008	6	28	0	0	0	3.2024
2008	6	29	0	0	0	3.0666
2008	6	30	0	0	0	2.9667
2008	7	1	0	0	0	2.8893
2008	7	2	0	0	0	2.8215
2008	7	3	0	0	0	2.7318
2008	7	4	0	0	0	2.7919
2008	7	5	0	0	0	2.6915
2008	7	6	0	0	0	2.5357
2008	7	7	0	0	0	2.3871
2008	7	8	0	0	0	2.215
2008	7	9	0	0	0	2.0342
2008	7	10	0	0	0	1.8612
2008	7	11	0	0	0	1.7004
2008	7	12	0	0	0	1.5521
2008	7	13	0	0	0	1.4321
2008	7	14	0	0	0	1.3347
2008	7	15	0	0	0	1.2352
2008	7	16	0	0	0	1.1527
2008	7	17	0	0	0	1.078
2008	7	18	0	0	0	1.0011
2008	7	19	0	0	0	0.95532
2008	7	20	0	0	0	0.90871
2008	7	21	0	0	0	0.86753
2008	7	22	0	0	0	0.8342
2008	7	23	0	0	0	0.79672
2008	7	24	0	0	0	0.7881
2008	7	25	0	0	0	0.7767
2008	7	26	0	0	0	0.74934
2008	7	27	0	0	0	0.71643
2008	7	28	0	0	0	0.67716
2008	7	29	0	0	0	0.64558
2008	7	30	0	0	0	0.61127
2008	7	31	0	0	0	0.58793
2008	8	1	0	0	0	0.5656
2008	8	2	0	0	0	0.55456
2008	8	3	0	0	0	0.53898
2008	8	4	0	0	0	0.51619
2008	8	5	0	0	0	0.5101
2008	8	6	0	0	0	0.4905
2008	8	7	0	0	0	0.47192
2008	8	8	0	0	0	0.45545
2008	8	9	0	0	0	0.43398
2008	8	10	0	0	0	0.41891
2008	8	11	0	0	0	0.40642
2008	8	12	0	0	0	0.39932
2008	8	13	0	0	0	0.39912
2008	8	14	0	0	0	0.38757
2008	8	15	0	0	0	0.38023
2008	8	16	0	0	0	0.37765
2008	8	17	0	0	0	0.36797
2008	8	18	0	0	0	0.36583
2008	8	19	0	0	0	0.35985
2008	8	20	0	0	0	0.35318
2008	8	21	0	0	0	0.37203
2008	8	22	0	0	0	0.39768
2008	8	23	0	0	0	0.41212
2008	8	24	0	0	0	0.40888
2008	8	25	0	0	0	0.40783
2008	8	26	0	0	0	0.40088
2008	8	27	0	0	0	0.38601
2008	8	28	0	0	0	0.37992
2008	8	29	0	0	0	0.38386
2008	8	30	0	0	0	0.37715
2008	8	31	0	0	0	0.37535
2008	9	1	0	0	0	0.4042
2008	9	2	0	0	0	0.40349
2008	9	3	0	0	0	0.43285
2008	9	4	0	0	0	0.44963
2008	9	5	0	0	0	0.44167
2008	9	6	0	0	0	0.43218
2008	9	7	0	0	0	0.4186
2008	9	8	0	0	0	0.41033
2008	9	9	0	0	0	0.3969
2008	9	10	0	0	0	0.39034
2008	9	11	0	0	0	0.38148
2008	9	12	0	0	0	0.37387
2008	9	13	0	0	0	0.35966
2008	9	14	0	0	0	0.34561
2008	9	15	0	0	0	0.34088
2008	9	16	0	0	0	0.3385
2008	9	17	0	0	0	0.33421
2008	9	18	0	0	0	0.31821
2008	9	19	0	0	0	0.30509
2008	9	20	0	0	0	0.29947
2008	9	21	0	0	0	0.31157
2008	9	22	0	0	0	0.32223
2008	9	23	0	0	0	0.33323
2008	9	24	0	0	0	0.34967
2008	9	25	0	0	0	0.36044
2008	9	26	0	0	0	0.35786
2008	9	27	0	0	0	0.34756
2008	9	28	0	0	0	0.34639
2008	9	29	0	0	0	0.33526
2008	9	30	0	0	0	0.32133
2008	10	1	0	0	0	0.35223
2008	10	2	0	0	0	0.35223
2008	10	3	0	0	0	0.35223
2008	10	4	0	0	0	0.35223
2008	10	5	0	0	0	0.35223
2008	10	6	0	0	0	0.35223
2008	10	7	0	0	0	0.35223
2008	10	8	0	0	0	0.35223
2008	10	9	0	0	0	0.35223
2008	10	10	0	0	0	0.35223
2008	10	11	0	0	0	0.35223
2008	10	12	0	0	0	0.35223
2008	10	13	0	0	0	0.35223
2008	10	14	0	0	0	0.35223
2008	10	15	0	0	0	0.35223
2008	10	16	0	0	0	0.35223
2008	10	17	0	0	0	0.35223
2008	10	18	0	0	0	0.35223
2008	10	19	0	0	0	0.35223
2008	10	20	0	0	0	0.35223
2008	10	21	0	0	0	0.35223
2008	10	22	0	0	0	0.35223
2008	10	23	0	0	0	0.35223
2008	10	24	0	0	0	0.35223
2008	10	25	0	0	0	0.35223
2008	10	26	0	0	0	0.35223
2008	10	27	0	0	0	0.35223
2008	10	28	0	0	0	0.35223
2008	10	29	0	0	0	0.35223
2008	10	30	0	0	0	0.35223
2008	10	31	0	0	0	0.35223
2008	11	1	0	0	0	0.52459
2008	11	2	0	0	0	0.52459
2008	11	3	0	0	0	0.52459
2008	11	4	0	0	0	0.52459
2008	11	5	0	0	0	0.52459
2008	11	6	0	0	0	0.52459
2008	11	7	0	0	0	0.52459
2008	11	8	0	0	0	0.52459
2008	11	9	0	0	0	0.52459
2008	11	10	0	0	0	0.52459
2008	11	11	0	0	0	0.52459
2008	11	12	0	0	0	0.52459
2008	11	13	0	0	0	0.52459
2008	11	14	0	0	0	0.52459
2008	11	15	0	0	0	0.52459
2008	11	16	0	0	0	0.52459
2008	11	17	0	0	0	0.52459
2008	11	18	0	0	0	0.52459
2008	11	19	0	0	0	0.52459
2008	11	20	0	0	0	0.52459
2008	11	21	0	0	0	0.52459
2008	11	22	0	0	0	0.52459
2008	11	23	0	0	0	0.52459
2008	11	24	0	0	0	0.52459
2008	11	25	0	0	0	0.52459
2008	11	26	0	0	0	0.52459
2008	11	27	0	0	0	0.52459
2008	11	28	0	0	0	0.52459
2008	11	29	0	0	0	0.52459
2008	11	30	0	0	0	0.52459
2008	12	1	0	0	0	0.33499
2008	12	2	0	0	0	0.33499
2008	12	3	0	0	0	0.33499
2008	12	4	0	0	0	0.33499
2008	12	5	0	0	0	0.33499
2008	12	6	0	0	0	0.33499
2008	12	7	0	0	0	0.33499
2008	12	8	0	0	0	0.33499
2008	12	9	0	0	0	0.33499
2008	12	10	0	0	0	0.33499
2008	12	11	0	0	0	0.33499
2008	12	12	0	0	0	0.33499
2008	12	13	0	0	0	0.33499
2008	12	14	0	0	0	0.33499
2008	12	15	0	0	0	0.33499
2008	12	16	0	0	0	0.33499
2008	12	17	0	0	0	0.33499
2008	12	18	0	0	0	0.33499
2008	12	19	0	0	0	0.33499
2008	12	20	0	0	0	0.33499
2008	12	21	0	0	0	0.33499
2008	12	22	0	0	0	0.33499
2008	12	23	0	0	0	0.33499
2008	12	24	0	0	0	0.33499
2008	12	25	0	0	0	0.33499
2008	12	26	0	0	0	0.33499
2008	12	27	0	0	0	0.33499
2008	12	28	0	0	0	0.33499
2008	12	29	0	0	0	0.33499
2008	12	30	0	0	0	0.33499
2008	12	31	0	0	0	0.33499
